"StudentID","ProgramName","ModuleCode","ModuleName","TotalMark","TotalGrade"
u060131,Foundation Programme,QUA101A,Quantitative Methods for Business I,52.00,C 
u060132,Foundation Programme,ENG101A,International English I,50.00,C 
u060132,Foundation Programme,ENG102A,Academic Skills I,37.00,F 
u060132,Foundation Programme,ICT101A,Introduction to IT for Business I,51.00,C 
u060132,Foundation Programme,MGT101A,Introduction to Business and Management I,46.00,D 
u060132,Foundation Programme,QUA101A,Quantitative Methods for Business I,27.00,F 
u060133,Foundation Programme,ENG101A,International English I,53.00,C 
u060133,Foundation Programme,ENG102A,Academic Skills I,51.00,C 
u060133,Foundation Programme,ICT101A,Introduction to IT for Business I,60.00,B 
u060133,Foundation Programme,MGT101A,Introduction to Business and Management I,47.00,D 
u060133,Foundation Programme,QUA101A,Quantitative Methods for Business I,43.00,D 
u060134,Foundation Programme,ENG101A,International English I,45.00,D 
u060134,Foundation Programme,ENG102A,Academic Skills I,51.00,C 
u060134,Foundation Programme,ICT101A,Introduction to IT for Business I,54.00,C 
u060134,Foundation Programme,MGT101A,Introduction to Business and Management I,48.00,D 
u060134,Foundation Programme,QUA101A,Quantitative Methods for Business I,49.00,D 
u060135,Foundation Programme,ENG101A,International English I,37.00,F 
u060135,Foundation Programme,ENG102A,Academic Skills I,44.00,D 
u060135,Foundation Programme,ICT101A,Introduction to IT for Business I,53.00,C 
u060135,Foundation Programme,MGT101A,Introduction to Business and Management I,52.00,C 
u060135,Foundation Programme,QUA101A,Quantitative Methods for Business I,38.00,F 
u060136,Foundation Programme,ENG101A,International English I,52.00,C 
u060136,Foundation Programme,ENG102A,Academic Skills I,44.00,F 
u060136,Foundation Programme,ICT101A,Introduction to IT for Business I,60.00,B 
u060136,Foundation Programme,MGT101A,Introduction to Business and Management I,58.00,C 
u060136,Foundation Programme,QUA101A,Quantitative Methods for Business I,45.00,D 
u060137,Foundation Programme,ENG101A,International English I,31.00,F 
u060137,Foundation Programme,ENG102A,Academic Skills I,42.00,D 
u060137,Foundation Programme,ICT101A,Introduction to IT for Business I,22.00,F 
u060137,Foundation Programme,MGT101A,Introduction to Business and Management I,26.00,F 
u060137,Foundation Programme,QUA101A,Quantitative Methods for Business I,25.00,F 
u060138,Foundation Programme,ENG101A,International English I,73.00,A 
u060138,Foundation Programme,ENG102A,Academic Skills I,53.00,C 
u060138,Foundation Programme,ICT101A,Introduction to IT for Business I,84.00,A*
u060138,Foundation Programme,MGT101A,Introduction to Business and Management I,79.00,A 
u060138,Foundation Programme,QUA101A,Quantitative Methods for Business I,71.00,A 
u060139,Foundation Programme,ENG101A,International English I,50.00,C 
u060139,Foundation Programme,ENG102A,Academic Skills I,54.00,C 
u060139,Foundation Programme,ICT101A,Introduction to IT for Business I,42.00,D 
u060139,Foundation Programme,MGT101A,Introduction to Business and Management I,46.00,D 
u060139,Foundation Programme,QUA101A,Quantitative Methods for Business I,65.00,B 
u060141,Foundation Programme,ENG101A,International English I,32.00,F 
u060141,Foundation Programme,ENG102A,Academic Skills I,35.00,F 
u060141,Foundation Programme,ICT101A,Introduction to IT for Business I,48.00,D 
u060141,Foundation Programme,MGT101A,Introduction to Business and Management I,48.00,D 
u060141,Foundation Programme,QUA101A,Quantitative Methods for Business I,35.00,F 
u060142,Foundation Programme,ENG101A,International English I,72.00,A 
u060142,Foundation Programme,ENG102A,Academic Skills I,67.00,B 
u060142,Foundation Programme,ICT101A,Introduction to IT for Business I,93.00,A*
u060142,Foundation Programme,MGT101A,Introduction to Business and Management I,82.00,A*
u060142,Foundation Programme,QUA101A,Quantitative Methods for Business I,76.00,A 
u060143,Foundation Programme,ENG101A,International English I,58.00,C 
u060143,Foundation Programme,ENG102A,Academic Skills I,58.00,C 
u060143,Foundation Programme,ICT101A,Introduction to IT for Business I,47.00,D 
u060143,Foundation Programme,MGT101A,Introduction to Business and Management I,68.00,B 
u060143,Foundation Programme,QUA101A,Quantitative Methods for Business I,67.00,B 
u060144,Foundation Programme,ENG101A,International English I,75.00,A 
u060144,Foundation Programme,ENG102A,Academic Skills I,67.00,B 
u060144,Foundation Programme,ICT101A,Introduction to IT for Business I,68.00,B 
u060144,Foundation Programme,MGT101A,Introduction to Business and Management I,78.00,A 
u060144,Foundation Programme,QUA101A,Quantitative Methods for Business I,84.00,A*
u060145,Foundation Programme,ENG101A,International English I,55.00,C 
u060145,Foundation Programme,ENG102A,Academic Skills I,49.00,F 
u060145,Foundation Programme,ICT101A,Introduction to IT for Business I,70.00,A 
u060145,Foundation Programme,MGT101A,Introduction to Business and Management I,54.00,C 
u060145,Foundation Programme,QUA101A,Quantitative Methods for Business I,52.00,C 
u060146,Foundation Programme,ENG101A,International English I,57.00,C 
u060146,Foundation Programme,ENG102A,Academic Skills I,70.00,A 
u060146,Foundation Programme,ICT101A,Introduction to IT for Business I,68.00,B 
u060146,Foundation Programme,MGT101A,Introduction to Business and Management I,50.00,C 
u060146,Foundation Programme,QUA101A,Quantitative Methods for Business I,59.00,C 
u060147,Foundation Programme,ENG101A,International English I,67.00,B 
u060147,Foundation Programme,ENG102A,Academic Skills I,58.00,C 
u060147,Foundation Programme,ICT101A,Introduction to IT for Business I,61.00,B 
u060147,Foundation Programme,MGT101A,Introduction to Business and Management I,48.00,D 
u060147,Foundation Programme,QUA101A,Quantitative Methods for Business I,45.00,F 
u060148,Foundation Programme,ENG101A,International English I,55.00,C 
u060148,Foundation Programme,ENG102A,Academic Skills I,40.00,D 
u060148,Foundation Programme,ICT101A,Introduction to IT for Business I,62.00,B 
u060148,Foundation Programme,MGT101A,Introduction to Business and Management I,55.00,C 
u060148,Foundation Programme,QUA101A,Quantitative Methods for Business I,52.00,C 
u060149,Foundation Programme,ENG101A,International English I,50.00,C 
u060149,Foundation Programme,ENG102A,Academic Skills I,44.00,D 
u060149,Foundation Programme,ICT101A,Introduction to IT for Business I,74.00,A 
u060149,Foundation Programme,MGT101A,Introduction to Business and Management I,48.00,D 
u060149,Foundation Programme,QUA101A,Quantitative Methods for Business I,47.00,D 
u060151,Foundation Programme,ENG101A,International English I,42.00,F 
u060151,Foundation Programme,ENG102A,Academic Skills I,61.00,B 
u060151,Foundation Programme,ICT101A,Introduction to IT for Business I,67.00,B 
u060151,Foundation Programme,MGT101A,Introduction to Business and Management I,70.00,A 
u060151,Foundation Programme,QUA101A,Quantitative Methods for Business I,45.00,D 
u060152,Foundation Programme,ENG101A,International English I,57.00,C 
u060152,Foundation Programme,ENG102A,Academic Skills I,54.00,C 
u060152,Foundation Programme,ICT101A,Introduction to IT for Business I,69.00,B 
u060152,Foundation Programme,MGT101A,Introduction to Business and Management I,48.00,D 
u060152,Foundation Programme,QUA101A,Quantitative Methods for Business I,52.00,C 
u060153,Foundation Programme,ENG101A,International English I,39.00,F 
u060153,Foundation Programme,ENG102A,Academic Skills I,43.00,F 
u060153,Foundation Programme,ICT101A,Introduction to IT for Business I,69.00,B 
u060153,Foundation Programme,MGT101A,Introduction to Business and Management I,54.00,C 
u060153,Foundation Programme,QUA101A,Quantitative Methods for Business I,31.00,F 
u060154,Foundation Programme,ENG101A,International English I,50.00,C 
u060154,Foundation Programme,ENG102A,Academic Skills I,54.00,C 
u060154,Foundation Programme,ICT101A,Introduction to IT for Business I,54.00,C 
u060154,Foundation Programme,MGT101A,Introduction to Business and Management I,36.00,F 
u060154,Foundation Programme,QUA101A,Quantitative Methods for Business I,22.00,F 
u060155,Foundation Programme,ENG101A,International English I,58.00,C 
u060155,Foundation Programme,ENG102A,Academic Skills I,52.00,C 
u060155,Foundation Programme,ICT101A,Introduction to IT for Business I,83.00,A*
u060155,Foundation Programme,MGT101A,Introduction to Business and Management I,70.00,A 
u060155,Foundation Programme,QUA101A,Quantitative Methods for Business I,79.00,A 
u060156,Foundation Programme,ENG101A,International English I,58.00,C 
u060156,Foundation Programme,ENG102A,Academic Skills I,53.00,C 
u060156,Foundation Programme,ICT101A,Introduction to IT for Business I,59.00,C 
u060156,Foundation Programme,MGT101A,Introduction to Business and Management I,56.00,C 
u060156,Foundation Programme,QUA101A,Quantitative Methods for Business I,24.00,F 
u060157,Foundation Programme,ENG101A,International English I,70.00,A 
u060157,Foundation Programme,ENG102A,Academic Skills I,62.00,B 
u060157,Foundation Programme,ICT101A,Introduction to IT for Business I,77.00,A 
u060157,Foundation Programme,MGT101A,Introduction to Business and Management I,80.00,A*
u060157,Foundation Programme,QUA101A,Quantitative Methods for Business I,76.00,A 
u060158,Foundation Programme,ENG101A,International English I,47.00,D 
u060158,Foundation Programme,ENG102A,Academic Skills I,40.00,F 
u060158,Foundation Programme,ICT101A,Introduction to IT for Business I,61.00,B 
u060158,Foundation Programme,MGT101A,Introduction to Business and Management I,55.00,C 
u060158,Foundation Programme,QUA101A,Quantitative Methods for Business I,37.00,F 
u060159,Foundation Programme,ENG101A,International English I,60.00,B 
u060159,Foundation Programme,ENG102A,Academic Skills I,54.00,C 
u060159,Foundation Programme,ICT101A,Introduction to IT for Business I,62.00,B 
u060159,Foundation Programme,MGT101A,Introduction to Business and Management I,60.00,B 
u060159,Foundation Programme,QUA101A,Quantitative Methods for Business I,72.00,A 
u060160,Foundation Programme,ENG101A,International English I,57.00,C 
u060160,Foundation Programme,ENG102A,Academic Skills I,50.00,C 
u060160,Foundation Programme,ICT101A,Introduction to IT for Business I,70.00,A 
u060160,Foundation Programme,MGT101A,Introduction to Business and Management I,54.00,C 
u060160,Foundation Programme,QUA101A,Quantitative Methods for Business I,49.00,D 
u060162,Foundation Programme,ENG101A,International English I,57.00,C 
u060162,Foundation Programme,ENG102A,Academic Skills I,69.00,B 
u060162,Foundation Programme,ICT101A,Introduction to IT for Business I,71.00,A 
u060162,Foundation Programme,MGT101A,Introduction to Business and Management I,61.00,B 
u060162,Foundation Programme,QUA101A,Quantitative Methods for Business I,61.00,B 
u060163,Foundation Programme,ENG101A,International English I,62.00,B 
u060163,Foundation Programme,ENG102A,Academic Skills I,45.00,D 
u060163,Foundation Programme,ICT101A,Introduction to IT for Business I,54.00,C 
u060163,Foundation Programme,MGT101A,Introduction to Business and Management I,48.00,D 
u060163,Foundation Programme,QUA101A,Quantitative Methods for Business I,44.00,D 
u060164,Foundation Programme,ENG101A,International English I,55.00,C 
u060164,Foundation Programme,ENG102A,Academic Skills I,59.00,C 
u060164,Foundation Programme,ICT101A,Introduction to IT for Business I,73.00,A 
u060164,Foundation Programme,MGT101A,Introduction to Business and Management I,54.00,C 
u060164,Foundation Programme,QUA101A,Quantitative Methods for Business I,89.00,A*
u060165,Foundation Programme,ENG101A,International English I,70.00,A 
u060165,Foundation Programme,ENG102A,Academic Skills I,63.00,B 
u060165,Foundation Programme,ICT101A,Introduction to IT for Business I,91.00,A*
u060165,Foundation Programme,MGT101A,Introduction to Business and Management I,68.00,B 
u060165,Foundation Programme,QUA101A,Quantitative Methods for Business I,76.00,A 
u060166,Foundation Programme,ENG101A,International English I,64.00,B 
u060166,Foundation Programme,ENG102A,Academic Skills I,54.00,C 
u060166,Foundation Programme,ICT101A,Introduction to IT for Business I,70.00,A 
u060166,Foundation Programme,MGT101A,Introduction to Business and Management I,67.00,B 
u060166,Foundation Programme,QUA101A,Quantitative Methods for Business I,46.00,D 
u060167,Foundation Programme,ENG101A,International English I,58.00,C 
u060167,Foundation Programme,ENG102A,Academic Skills I,56.00,C 
u060167,Foundation Programme,ICT101A,Introduction to IT for Business I,69.00,B 
u060167,Foundation Programme,MGT101A,Introduction to Business and Management I,52.00,C 
u060167,Foundation Programme,QUA101A,Quantitative Methods for Business I,43.00,D 
u060168,Foundation Programme,ENG101A,International English I,63.00,B 
u060168,Foundation Programme,ENG102A,Academic Skills I,58.00,C 
u060168,Foundation Programme,ICT101A,Introduction to IT for Business I,88.00,A*
u060168,Foundation Programme,MGT101A,Introduction to Business and Management I,62.00,B 
u060168,Foundation Programme,QUA101A,Quantitative Methods for Business I,82.00,A*
u060169,Foundation Programme,ENG101A,International English I,29.00,F 
u060169,Foundation Programme,ENG102A,Academic Skills I,38.00,F 
u060169,Foundation Programme,ICT101A,Introduction to IT for Business I,0.00,F 
u060169,Foundation Programme,MGT101A,Introduction to Business and Management I,40.00,F 
u060169,Foundation Programme,QUA101A,Quantitative Methods for Business I,34.00,F 
u060171,Foundation Programme,ENG101A,International English I,56.00,C 
u060171,Foundation Programme,ENG102A,Academic Skills I,56.00,C 
